t,u,pred_p_x,pred_p_y,pred_p_z,pred_v_x,pred_v_y,pred_v_z,p_x,p_y,p_z,v_x,v_y,v_z
24.22,-3.82959,22.1491,0,47.6537,10.2758,0,-6.19751,21.8024,0,47.867,10.8971,0,-7.0606
24.222,-3.83348,22.1701,0,47.6395,10.1985,0,-6.14758,21.8241,0,47.8529,10.8057,0,-7.01122
24.224,-3.83734,22.191,0,47.6254,10.1197,0,-6.09662,21.8457,0,47.8389,10.7137,0,-6.9615
24.226,-3.84117,22.2117,0,47.6114,10.0391,0,-6.04456,21.867,0,47.8251,10.6215,0,-6.91114
24.228,-3.84497,22.2322,0,47.5975,9.9566,0,-5.99121,21.8882,0,47.8113,10.5287,0,-6.86044
24.23,-3.84874,22.2526,0,47.5838,9.8725,0,-5.93683,21.9092,0,47.7976,10.4357,0,-6.80911
24.232,-3.85247,22.2728,0,47.5701,9.78644,0,-5.88141,21.93,0,47.784,10.3422,0,-6.75743
24.234,-3.85617,22.2928,0,47.5566,9.69897,0,-5.82495,21.9507,0,47.7705,10.2485,0,-6.70513
24.236,-3.85984,22.3126,0,47.5432,9.60974,0,-5.76758,21.9711,0,47.7572,10.1542,0,-6.6525
24.238,-3.86347,22.3323,0,47.5299,9.51923,0,-5.70917,21.9914,0,47.7439,10.0597,0,-6.59924
24.24,-3.86708,22.3518,0,47.5167,9.42731,0,-5.64984,22.0114,0,47.7307,9.9647,0,-6.54565
24.242,-3.87064,22.3711,0,47.5036,9.33405,0,-5.5899,22.0313,0,47.7177,9.86948,0,-6.49145
24.244,-3.87418,22.3903,0,47.4907,9.23993,0,-5.5293,22.051,0,47.7047,9.77376,0,-6.43691
24.246,-3.87768,22.4092,0,47.4779,9.14496,0,-5.46802,22.0705,0,47.6919,9.67781,0,-6.38177
24.248,-3.88115,22.428,0,47.4652,9.04895,0,-5.40631,22.0898,0,47.6792,9.58138,0,-6.3263
24.25,-3.88458,22.4466,0,47.4526,8.95245,0,-5.34424,22.1089,0,47.6665,9.48472,0,-6.27024
24.252,-3.88798,22.4649,0,47.4402,8.85553,0,-5.28192,22.1278,0,47.654,9.38759,0,-6.21384
24.254,-3.89134,22.4831,0,47.4278,8.75824,0,-5.21936,22.1465,0,47.6416,9.29024,0,-6.15687
24.256,-3.89467,22.5012,0,47.4157,8.66083,0,-5.15668,22.1651,0,47.6294,9.19242,0,-6.09956
24.258,-3.89796,22.519,0,47.4036,8.56323,0,-5.09393,22.1834,0,47.6172,9.09438,0,-6.04167
24.26,-3.90122,22.5366,0,47.3917,8.46564,0,-5.03119,22.2015,0,47.6052,8.99588,0,-5.98346
24.262,-3.90445,22.5541,0,47.3799,8.36823,0,-4.96857,22.2195,0,47.5932,8.89717,0,-5.92469
24.264,-3.90764,22.5713,0,47.3682,8.27069,0,-4.90588,22.2372,0,47.5814,8.798,0,-5.86558
24.266,-3.91079,22.5884,0,47.3566,8.17328,0,-4.84332,22.2548,0,47.5697,8.69862,0,-5.80592
24.268,-3.91391,22.6053,0,47.3452,8.07611,0,-4.78088,22.2721,0,47.5582,8.5988,0,-5.74593
24.27,-3.91699,22.6219,0,47.3339,7.97906,0,-4.71857,22.2892,0,47.5467,8.49877,0,-5.68541
24.272,-3.92004,22.6384,0,47.3227,7.88208,0,-4.65625,22.3062,0,47.5354,8.39831,0,-5.62455
24.274,-3.92305,22.6551,0,47.3115,7.78461,0,-4.60162,22.3229,0,47.5242,8.29764,0,-5.56318
24.276,-3.92602,22.6717,0,47.3003,7.68634,0,-4.55194,22.3395,0,47.5131,8.19655,0,-5.50146
24.278,-3.92896,22.6882,0,47.2892,7.58826,0,-4.50201,22.3558,0,47.5021,8.09524,0,-5.43924
24.28,-3.93186,22.7044,0,47.2783,7.49011,0,-4.45197,22.3719,0,47.4913,7.99353,0,-5.37668
24.282,-3.93472,22.7205,0,47.2674,7.39185,0,-4.40155,22.3879,0,47.4806,7.89161,0,-5.31363
24.284,-3.93755,22.7364,0,47.2567,7.29309,0,-4.35077,22.4036,0,47.47,7.78929,0,-5.25024
24.286,-3.94034,22.752,0,47.2462,7.19409,0,-4.29968,22.4191,0,47.4595,7.68675,0,-5.18637
24.288,-3.9431,22.7675,0,47.2357,7.09491,0,-4.24829,22.4345,0,47.4492,7.58383,0,-5.12216
24.29,-3.94581,22.7828,0,47.2254,6.99518,0,-4.19641,22.4496,0,47.439,7.4807,0,-5.05749
24.292,-3.94849,22.7979,0,47.2153,6.89484,0,-4.14392,22.4645,0,47.4289,7.3772,0,-4.99247
24.294,-3.95114,22.8127,0,47.2052,6.79401,0,-4.09088,22.4792,0,47.419,7.27348,0,-4.92702
24.296,-3.95374,22.8274,0,47.1953,6.69232,0,-4.03729,22.4937,0,47.4091,7.1694,0,-4.86121
24.298,-3.95631,22.8419,0,47.1856,6.58997,0,-3.98297,22.508,0,47.3995,7.0651,0,-4.79497
24.3,-3.95883,22.8562,0,47.1759,6.48669,0,-3.92804,22.522,0,47.3899,6.96046,0,-4.72839
24.302,-3.96133,22.8703,0,47.1664,6.38269,0,-3.87231,22.5359,0,47.3805,6.85559,0,-4.6614
24.304,-3.96378,22.8841,0,47.1571,6.27789,0,-3.81592,22.5496,0,47.3712,6.75039,0,-4.59405
24.306,-3.96619,22.8978,0,47.1479,6.17194,0,-3.75867,22.563,0,47.3621,6.64497,0,-4.52631
24.308,-3.96857,22.9112,0,47.1388,6.06531,0,-3.70081,22.5762,0,47.3531,6.53923,0,-4.45821
24.31,-3.9709,22.9245,0,47.1298,5.9577,0,-3.64209,22.5893,0,47.3442,6.43326,0,-4.38975
24.312,-3.9732,22.9375,0,47.121,5.84924,0,-3.58264,22.6021,0,47.3355,6.32699,0,-4.32092
24.314,-3.97546,22.9503,0,47.1124,5.73987,0,-3.5224,22.6147,0,47.3269,6.22049,0,-4.25174
24.316,-3.97768,22.9629,0,47.1039,5.62976,0,-3.46155,22.6271,0,47.3184,6.11369,0,-4.18219
24.318,-3.97986,22.9753,0,47.0955,5.51898,0,-3.40009,22.6393,0,47.3101,6.00666,0,-4.11231
24.32,-3.982,22.9874,0,47.0873,5.40741,0,-3.33801,22.6512,0,47.3019,5.89935,0,-4.04206
24.322,-3.98411,22.9993,0,47.0792,5.29529,0,-3.27521,22.663,0,47.2938,5.79181,0,-3.9715
24.324,-3.98617,23.0111,0,47.0713,5.18256,0,-3.21191,22.6745,0,47.2859,5.68399,0,-3.90057
24.326,-3.98819,23.0226,0,47.0635,5.06927,0,-3.14807,22.6858,0,47.2782,5.57595,0,-3.82933
24.328,-3.99018,23.0338,0,47.0559,4.95544,0,-3.08374,22.6969,0,47.2706,5.46764,0,-3.75774
24.33,-3.99212,23.0449,0,47.0484,4.84113,0,-3.01886,22.7078,0,47.2631,5.3591,0,-3.68585
24.332,-3.99402,23.0557,0,47.0411,4.72644,0,-2.95367,22.7185,0,47.2558,5.25031,0,-3.6136
24.334,-3.99589,23.0663,0,47.0339,4.61145,0,-2.888,22.7289,0,47.2486,5.14128,0,-3.54108
24.336,-3.99771,23.0767,0,47.0269,4.49628,0,-2.8219,22.7391,0,47.2416,5.03203,0,-3.4682
24.338,-3.99949,23.0868,0,47.02,4.38074,0,-2.75555,22.7491,0,47.2347,4.92252,0,-3.39506
24.34,-4.00124,23.0967,0,47.0133,4.2652,0,-2.6889,22.7589,0,47.2279,4.8128,0,-3.32156
24.342,-4.00294,23.1064,0,47.0067,4.14923,0,-2.62195,22.7685,0,47.2213,4.70283,0,-3.24782
24.344,-4.0046,23.1159,0,47.0003,4.03326,0,-2.55463,22.7779,0,47.2149,4.59266,0,-3.17372
24.346,-4.00622,23.1251,0,46.9941,3.9173,0,-2.48724,22.787,0,47.2086,4.48224,0,-3.0994
24.348,-4.0078,23.1341,0,46.9879,3.80115,0,-2.41949,22.7959,0,47.2024,4.37162,0,-3.02471
24.35,-4.00934,23.1429,0,46.982,3.68481,0,-2.35138,22.8046,0,47.1964,4.26075,0,-2.94982
24.352,-4.01084,23.1515,0,46.9762,3.56842,0,-2.28326,22.8131,0,47.1906,4.1497,0,-2.87458
24.354,-4.01229,23.1598,0,46.9705,3.45197,0,-2.2146,22.8213,0,47.1849,4.03839,0,-2.79914
24.356,-4.01371,23.1679,0,46.965,3.33508,0,-2.14575,22.8293,0,47.1793,3.92692,0,-2.72335
24.358,-4.01508,23.1758,0,46.9597,3.21832,0,-2.0766,22.8371,0,47.1739,3.81519,0,-2.64738
24.36,-4.01642,23.1834,0,46.9545,3.1012,0,-2.00702,22.8447,0,47.1686,3.7033,0,-2.57107
24.362,-4.01771,23.1908,0,46.9494,2.98389,0,-1.93738,22.8521,0,47.1636,3.59115,0,-2.49458
24.364,-4.01896,23.198,0,46.9445,2.86633,0,-1.86719,22.8592,0,47.1586,3.47886,0,-2.41776
24.366,-4.02016,23.205,0,46.9398,2.74866,0,-1.79663,22.8661,0,47.1538,3.3663,0,-2.34078
24.368,-4.02133,23.2117,0,46.9352,2.63055,0,-1.72583,22.8728,0,47.1492,3.25361,0,-2.26347
24.37,-4.02245,23.2182,0,46.9308,2.51215,0,-1.65454,22.8792,0,47.1447,3.14066,0,-2.18602
24.372,-4.02354,23.2245,0,46.9265,2.39325,0,-1.58276,22.8855,0,47.1404,3.02758,0,-2.10824
24.374,-4.02458,23.2305,0,46.9224,2.27405,0,-1.51062,22.8915,0,47.1362,2.91424,0,-2.03033
24.376,-4.02557,23.2363,0,46.9184,2.15466,0,-1.43805,22.8972,0,47.1322,2.80078,0,-1.9521
24.378,-4.02653,23.2419,0,46.9146,2.03455,0,-1.36493,22.9028,0,47.1283,2.68706,0,-1.87375
24.38,-4.02744,23.2472,0,46.9109,1.91425,0,-1.29138,22.9081,0,47.1246,2.57324,0,-1.79509
24.382,-4.02831,23.2523,0,46.9074,1.79333,0,-1.21735,22.9132,0,47.1211,2.45915,0,-1.71632
24.384,-4.02914,23.2572,0,46.9041,1.672,0,-1.14282,22.9181,0,47.1177,2.34496,0,-1.63725
24.386,-4.02993,23.2618,0,46.9009,1.55017,0,-1.06775,22.9227,0,47.1145,2.23052,0,-1.55808
24.388,-4.03067,23.2662,0,46.8979,1.42804,0,-0.99231,22.9271,0,47.1114,2.11598,0,-1.47862
24.39,-4.03137,23.2703,0,46.895,1.30536,0,-0.916382,22.9313,0,47.1085,2.00118,0,-1.39908
24.392,-4.03202,23.2743,0,46.8923,1.18231,0,-0.839966,22.9352,0,47.1058,1.8863,0,-1.31924
24.394,-4.03264,23.2779,0,46.8898,1.05896,0,-0.763062,22.9389,0,47.1032,1.77116,0,-1.23934
24.396,-4.03321,23.2814,0,46.8874,0.934998,0,-0.68573,22.9424,0,47.1007,1.65594,0,-1.15916
24.398,-4.03374,23.2845,0,46.8852,0.810852,0,-0.607849,22.9457,0,47.0985,1.54047,0,-1.07891
24.4,-4.03422,23.2875,0,46.8831,0.686279,0,-0.529663,22.9487,0,47.0964,1.42493,0,-0.998398
24.402,-4.03466,23.2902,0,46.8812,0.561279,0,-0.45105,22.9515,0,47.0944,1.30914,0,-0.917829
24.404,-4.03506,23.2927,0,46.8795,0.435913,0,-0.371948,22.9541,0,47.0926,1.19328,0,-0.837011
24.406,-4.03542,23.2949,0,46.8779,0.310364,0,-0.292419,22.9564,0,47.091,1.07718,0,-0.756141
24.408,-4.03573,23.2969,0,46.8765,0.184753,0,-0.212646,22.9585,0,47.0895,0.96101,0,-0.675036
24.41,-4.036,23.2986,0,46.8753,0.0587769,0,-0.132568,22.9604,0,47.0882,0.844597,0,-0.593881
24.412,-4.03622,23.3001,0,46.8742,-0.0674438,0,-0.052002,22.962,0,47.0871,0.728117,0,-0.512501
24.414,-4.03641,23.3013,0,46.8733,-0.193848,0,0.0287476,22.9634,0,47.0861,0.611403,0,-0.431086
24.416,-4.03654,23.3024,0,46.8725,-0.318787,0,0.107605,22.9646,0,47.0853,0.494638,0,-0.349468
24.418,-4.03664,23.3032,0,46.8719,-0.437073,0,0.177795,22.9655,0,47.0847,0.377647,0,-0.267818
24.42,-4.03669,23.3038,0,46.8714,-0.555603,0,0.248352,22.9662,0,47.0842,0.260611,0,-0.185982
24.422,-4.03669,23.3041,0,46.8712,-0.674072,0,0.319092,22.9667,0,47.0838,0.143354,0,-0.104119
24.424,-4.03666,23.3042,0,46.871,-0.792969,0,0.390259,22.9669,0,47.0837,0.0260401,0,-0.022076
24.426,-4.03658,23.3041,0,46.8711,-0.911743,0,0.461548,22.9669,0,47.0837,-0.0914912,0,0.0599885
24.428,-4.03645,23.3037,0,46.8713,-1.03064,0,0.533264,22.9667,0,47.0839,-0.209067,0,0.142207
24.43,-4.03628,23.303,0,46.8716,-1.14972,0,0.605225,22.9662,0,47.0842,-0.326851,0,0.224446
24.432,-4.03607,23.3021,0,46.8722,-1.26892,0,0.67749,22.9655,0,47.0847,-0.444688,0,0.306827
24.434,-4.03581,23.301,0,46.8729,-1.38824,0,0.75,22.9645,0,47.0854,-0.562722,0,0.38922
24.436,-4.03551,23.2996,0,46.8737,-1.50775,0,0.822754,22.9634,0,47.0862,-0.680807,0,0.47174
24.438,-4.03516,23.298,0,46.8747,-1.62732,0,0.895874,22.9619,0,47.0872,-0.799085,0,0.554271
24.44,-4.03477,23.2962,0,46.8759,-1.74683,0,0.969299,22.9603,0,47.0883,-0.917417,0,0.636911
24.442,-4.03434,23.294,0,46.8773,-1.86688,0,1.04303,22.9584,0,47.0897,-1.03593,0,0.719557
24.444,-4.03386,23.2917,0,46.8788,-1.98676,0,1.11713,22.9563,0,47.0912,-1.15449,0,0.802285
24.446,-4.03334,23.2891,0,46.8805,-2.10687,0,1.19147,22.9539,0,47.0928,-1.27323,0,0.885026
24.448,-4.03277,23.2862,0,46.8823,-2.22711,0,1.26605,22.9513,0,47.0946,-1.39202,0,0.967836
24.45,-4.03216,23.2831,0,46.8843,-2.34766,0,1.34094,22.9485,0,47.0966,-1.51096,0,1.05064
24.452,-4.03151,23.2798,0,46.8865,-2.46814,0,1.4162,22.9454,0,47.0988,-1.62996,0,1.13349
24.454,-4.03081,23.2762,0,46.8889,-2.58881,0,1.49182,22.9421,0,47.1011,-1.7491,0,1.21634
24.456,-4.03006,23.2723,0,46.8914,-2.70984,0,1.56775,22.9385,0,47.1036,-1.86831,0,1.29923
24.458,-4.02928,23.2682,0,46.8941,-2.83099,0,1.64404,22.9347,0,47.1062,-1.98765,0,1.38211
24.46,-4.02844,23.2639,0,46.8969,-2.95819,0,1.72723,22.9307,0,47.109,-2.10705,0,1.465
24.462,-4.02756,23.2594,0,46.9,-3.09167,0,1.81738,22.9264,0,47.112,-2.22658,0,1.54788
24.464,-4.02664,23.2547,0,46.9032,-3.22552,0,1.90796,22.9219,0,47.1152,-2.34617,0,1.63076
24.466,-4.02568,23.2497,0,46.9066,-3.35944,0,1.9989,22.9171,0,47.1185,-2.46588,0,1.71362
24.468,-4.02467,23.2444,0,46.9102,-3.49365,0,2.09027,22.9122,0,47.1219,-2.58565,0,1.79647
24.47,-4.02361,23.2389,0,46.9139,-3.62793,0,2.18182,22.9069,0,47.1256,-2.70553,0,1.87929
24.472,-4.02251,23.2331,0,46.9178,-3.76233,0,2.2738,22.9015,0,47.1294,-2.82547,0,1.96208
24.474,-4.02136,23.2271,0,46.9219,-3.89691,0,2.36597,22.8957,0,47.1334,-2.94551,0,2.04484
24.476,-4.02018,23.2209,0,46.9261,-4.03156,0,2.45856,22.8898,0,47.1375,-3.06562,0,2.12755
24.478,-4.01894,23.2144,0,46.9305,-4.16644,0,2.55139,22.8836,0,47.1418,-3.18581,0,2.21023
24.48,-4.01766,23.2076,0,46.9351,-4.30151,0,2.64465,22.8772,0,47.1463,-3.30607,0,2.29283
24.482,-4.01634,23.2006,0,46.9398,-4.43658,0,2.73816,22.8705,0,47.1509,-3.4264,0,2.37541
24.484,-4.01497,23.1934,0,46.9447,-4.57172,0,2.83191,22.8636,0,47.1557,-3.5468,0,2.45789
24.486,-4.01356,23.1859,0,46.9497,-4.70691,0,2.9259,22.8564,0,47.1607,-3.66726,0,2.54034
24.488,-4.0121,23.1782,0,46.955,-4.84229,0,3.0202,22.849,0,47.1658,-3.7878,0,2.62267
24.49,-4.0106,23.1702,0,46.9604,-4.97754,0,3.11475,22.8414,0,47.1711,-3.90839,0,2.70497
24.492,-4.00905,23.1619,0,46.9659,-5.11304,0,3.20959,22.8335,0,47.1766,-4.02905,0,2.78713
24.494,-4.00746,23.1534,0,46.9716,-5.24854,0,3.30469,22.8254,0,47.1822,-4.14975,0,2.86926
24.496,-4.00583,23.1447,0,46.9775,-5.38397,0,3.40002,22.817,0,47.188,-4.27053,0,2.95123
24.498,-4.00415,23.1357,0,46.9836,-5.51953,0,3.49554,22.8084,0,47.194,-4.39133,0,3.03316
24.5,-4.00242,23.1265,0,46.9898,-5.65503,0,3.59137,22.7996,0,47.2001,-4.51222,0,3.11492
24.502,-4.00065,23.117,0,46.9962,-5.79059,0,3.6875,22.7905,0,47.2064,-4.63311,0,3.19664
24.504,-3.99884,23.1073,0,47.0028,-5.92627,0,3.78381,22.7812,0,47.2128,-4.7541,0,3.27816
24.506,-3.99698,23.0973,0,47.0095,-6.06171,0,3.88031,22.7716,0,47.2194,-4.87508,0,3.35964
24.508,-3.99508,23.0871,0,47.0164,-6.19739,0,3.97699,22.7618,0,47.2262,-4.99615,0,3.4409
24.51,-3.99313,23.0766,0,47.0235,-6.33282,0,4.07385,22.7517,0,47.2331,-5.1172,0,3.52212
24.512,-3.99114,23.0659,0,47.0307,-6.46832,0,4.17102,22.7414,0,47.2402,-5.23835,0,3.60311
24.514,-3.9891,23.0549,0,47.0381,-6.60382,0,4.26843,22.7309,0,47.2475,-5.35947,0,3.68405
24.516,-3.98702,23.0437,0,47.0456,-6.7392,0,4.36597,22.7201,0,47.2549,-5.48069,0,3.76473
24.518,-3.98489,23.0322,0,47.0533,-6.87463,0,4.46362,22.7091,0,47.2625,-5.60187,0,3.84537
24.52,-3.98272,23.0205,0,47.0612,-7.00995,0,4.56165,22.6978,0,47.2702,-5.72315,0,3.92573
24.522,-3.98051,23.0086,0,47.0693,-7.14526,0,4.65973,22.6863,0,47.2781,-5.84437,0,4.00604
24.524,-3.97825,22.9964,0,47.0775,-7.2807,0,4.75818,22.6746,0,47.2862,-5.9657,0,4.08606
24.526,-3.97595,22.9839,0,47.0859,-7.41583,0,4.85675,22.6626,0,47.2944,-6.08696,0,4.16602
24.528,-3.9736,22.9713,0,47.0944,-7.55103,0,4.95538,22.6503,0,47.3028,-6.20832,0,4.24568
24.53,-3.97121,22.9583,0,47.1031,-7.68616,0,5.05432,22.6378,0,47.3113,-6.32961,0,4.32526
24.532,-3.96877,22.9451,0,47.112,-7.82135,0,5.1535,22.6251,0,47.32,-6.45101,0,4.40454
24.534,-3.96629,22.9317,0,47.121,-7.95648,0,5.25287,22.6122,0,47.3289,-6.57231,0,4.48373
24.536,-3.96377,22.9181,0,47.1302,-8.09161,0,5.35242,22.5989,0,47.3379,-6.69373,0,4.5626
24.538,-3.9612,22.9042,0,47.1396,-8.22662,0,5.45215,22.5855,0,47.3471,-6.81504,0,4.64138
24.54,-3.95859,22.89,0,47.1491,-8.36163,0,5.55206,22.5718,0,47.3564,-6.93646,0,4.71983
24.542,-3.95593,22.8757,0,47.1587,-8.49683,0,5.65021,22.5578,0,47.3659,-7.05777,0,4.79817
24.544,-3.95323,22.8616,0,47.1682,-8.63312,0,5.737,22.5437,0,47.3756,-7.17919,0,4.87617
24.546,-3.95049,22.8473,0,47.1779,-8.76929,0,5.82379,22.5292,0,47.3854,-7.30049,0,4.95406
24.548,-3.9477,22.8328,0,47.1878,-8.90564,0,5.91064,22.5146,0,47.3953,-7.4219,0,5.03158
24.55,-3.94487,22.818,0,47.1978,-9.04187,0,5.99756,22.4997,0,47.4054,-7.54318,0,5.10899
24.552,-3.94199,22.803,0,47.2079,-9.17804,0,6.08435,22.4845,0,47.4157,-7.66456,0,5.18603
24.554,-3.93907,22.7877,0,47.2182,-9.31427,0,6.17108,22.4691,0,47.4261,-7.78581,0,5.26294
24.556,-3.93611,22.7723,0,47.2287,-9.4502,0,6.25775,22.4535,0,47.4367,-7.90715,0,5.33946
24.558,-3.9331,22.7566,0,47.2393,-9.58606,0,6.34454,22.4376,0,47.4474,-8.02835,0,5.41586
24.56,-3.93005,22.7406,0,47.2501,-9.72192,0,6.43109,22.4215,0,47.4583,-8.14966,0,5.49185
24.562,-3.92696,22.7244,0,47.261,-9.85767,0,6.51764,22.4051,0,47.4694,-8.2708,0,5.5677
24.564,-3.92382,22.708,0,47.2721,-9.99323,0,6.60419,22.3885,0,47.4805,-8.39205,0,5.64314
24.566,-3.92064,22.6914,0,47.2834,-10.1287,0,6.69061,22.3716,0,47.4919,-8.51313,0,5.71843
24.568,-3.91741,22.6745,0,47.2948,-10.2642,0,6.77686,22.3545,0,47.5034,-8.6343,0,5.7933
24.57,-3.91415,22.6574,0,47.3063,-10.3992,0,6.86316,22.3372,0,47.515,-8.75531,0,5.868
24.572,-3.91083,22.6401,0,47.3181,-10.5343,0,6.94928,22.3196,0,47.5268,-8.8764,0,5.94228
24.574,-3.90748,22.6226,0,47.3299,-10.6692,0,7.03534,22.3018,0,47.5387,-8.99732,0,6.01638
24.576,-3.90408,22.6048,0,47.3419,-10.8039,0,7.12128,22.2837,0,47.5508,-9.11832,0,6.09005
24.578,-3.90064,22.5868,0,47.3541,-10.9385,0,7.20721,22.2654,0,47.563,-9.23914,0,6.16353
24.58,-3.89716,22.5686,0,47.3664,-11.0728,0,7.29303,22.2469,0,47.5754,-9.36003,0,6.23657
24.582,-3.89363,22.5501,0,47.3789,-11.2072,0,7.37885,22.2281,0,47.5879,-9.48074,0,6.3094
24.584,-3.89006,22.5314,0,47.3915,-11.3413,0,7.46442,22.209,0,47.6006,-9.60152,0,6.38179
24.586,-3.88645,22.5125,0,47.4043,-11.4753,0,7.54999,22.1897,0,47.6134,-9.72211,0,6.45395
24.588,-3.8828,22.4934,0,47.4172,-11.6091,0,7.63544,22.1702,0,47.6264,-9.84276,0,6.52567
24.59,-3.8791,22.474,0,47.4303,-11.7425,0,7.7207,22.1505,0,47.6395,-9.96322,0,6.59715
24.592,-3.87536,22.4545,0,47.4435,-11.8759,0,7.80591,22.1305,0,47.6527,-10.0837,0,6.66818
24.594,-3.87158,22.4347,0,47.4569,-12.009,0,7.89087,22.1102,0,47.6661,-10.204,0,6.73896
24.596,-3.86776,22.4146,0,47.4705,-12.1421,0,7.97595,22.0897,0,47.6796,-10.3244,0,6.80928
24.598,-3.86389,22.3944,0,47.4841,-12.2748,0,8.06073,22.069,0,47.6933,-10.4445,0,6.87934
24.6,-3.85998,22.3739,0,47.4979,-12.4075,0,8.1286,22.0481,0,47.7071,-10.5647,0,6.94894
24.602,-3.85603,22.3533,0,47.5117,-12.54,0,8.18353,22.0268,0,47.7211,-10.6847,0,7.01825
24.604,-3.85204,22.3324,0,47.5257,-12.6722,0,8.23779,22.0054,0,47.7352,-10.8047,0,7.0871
24.606,-3.848,22.3113,0,47.5398,-12.8041,0,8.29181,21.9837,0,47.7494,-10.9245,0,7.15565
24.608,-3.84393,22.29,0,47.5541,-12.936,0,8.34564,21.9618,0,47.7637,-11.0444,0,7.22374
24.61,-3.83981,22.2685,0,47.5685,-13.0676,0,8.39886,21.9396,0,47.7782,-11.164,0,7.29152
24.612,-3.83565,22.2467,0,47.5831,-13.1989,0,8.45184,21.9172,0,47.7929,-11.2836,0,7.35882
24.614,-3.83145,22.2248,0,47.5978,-13.3301,0,8.50446,21.8946,0,47.8076,-11.403,0,7.4258
24.616,-3.82721,22.2026,0,47.6126,-13.4609,0,8.55658,21.8717,0,47.8225,-11.5224,0,7.49231
24.618,-3.82292,22.1802,0,47.6276,-13.5916,0,8.60828,21.8486,0,47.8376,-11.6416,0,7.55847
24.62,-3.8186,22.1576,0,47.6428,-13.722,0,8.65973,21.8252,0,47.8527,-11.7607,0,7.62416
24.622,-3.81423,22.1348,0,47.6581,-13.8519,0,8.71075,21.8016,0,47.868,-11.8797,0,7.68949
24.624,-3.80982,22.1117,0,47.6735,-13.9818,0,8.76135,21.7778,0,47.8835,-11.9986,0,7.75435
24.626,-3.80537,22.0885,0,47.6891,-14.1113,0,8.81152,21.7537,0,47.899,-12.1173,0,7.81883
24.628,-3.80089,22.065,0,47.7048,-14.2405,0,8.86139,21.7294,0,47.9147,-12.236,0,7.88283
24.63,-3.79636,22.0413,0,47.7206,-14.3696,0,8.91083,21.7048,0,47.9305,-12.3544,0,7.94644
24.632,-3.79179,22.0175,0,47.7366,-14.4984,0,8.95984,21.68,0,47.9465,-12.4728,0,8.00958
24.634,-3.78717,21.9934,0,47.7527,-14.6268,0,9.00854,21.655,0,47.9625,-12.591,0,8.07231
24.636,-3.78252,21.9691,0,47.769,-14.7549,0,9.05676,21.6297,0,47.9787,-12.7091,0,8.13457
24.638,-3.77783,21.9446,0,47.7854,-14.8828,0,9.10455,21.6042,0,47.995,-12.827,0,8.19639
24.64,-3.7731,21.9199,0,47.8019,-15.0103,0,9.15198,21.5785,0,48.0115,-12.9448,0,8.25774
24.642,-3.76833,21.895,0,47.8186,-15.1375,0,9.19904,21.5525,0,48.028,-13.0624,0,8.31865
24.644,-3.76352,21.8698,0,47.8354,-15.2643,0,9.24554,21.5263,0,48.0447,-13.1799,0,8.37909
24.646,-3.75867,21.8445,0,47.8524,-15.3909,0,9.29175,21.4999,0,48.0615,-13.2972,0,8.43906
24.648,-3.75378,21.819,0,47.8695,-15.5172,0,9.33752,21.4732,0,48.0785,-13.4143,0,8.49857
24.65,-3.74885,21.7933,0,47.8867,-15.6432,0,9.38293,21.4463,0,48.0955,-13.5313,0,8.55759
24.652,-3.74388,21.7673,0,47.9041,-15.7687,0,9.4278,21.4191,0,48.1127,-13.6481,0,8.61615
24.654,-3.73887,21.7412,0,47.9216,-15.8938,0,9.47223,21.3917,0,48.1299,-13.7647,0,8.67421
24.656,-3.73382,21.7149,0,47.9392,-16.0187,0,9.5163,21.3641,0,48.1473,-13.8811,0,8.73181
24.658,-3.72873,21.6883,0,47.957,-16.1432,0,9.55994,21.3363,0,48.1649,-13.9974,0,8.78889
24.66,-3.72361,21.6616,0,47.9749,-16.2673,0,9.60321,21.3082,0,48.1825,-14.1135,0,8.84551
24.662,-3.71844,21.6347,0,47.9929,-16.3911,0,9.64594,21.2799,0,48.2002,-14.2294,0,8.90159
24.664,-3.71324,21.6076,0,48.011,-16.5146,0,9.68823,21.2513,0,48.2181,-14.3451,0,8.95722
24.666,-3.708,21.5802,0,48.0293,-16.6375,0,9.73016,21.2226,0,48.236,-14.4606,0,9.0123
24.668,-3.70272,21.5527,0,48.0477,-16.7601,0,9.77167,21.1936,0,48.2541,-14.5758,0,9.06692
24.67,-3.6974,21.525,0,48.0663,-16.8824,0,9.81262,21.1643,0,48.2723,-14.6909,0,9.12097
24.672,-3.69204,21.4971,0,48.085,-17.0042,0,9.85315,21.1348,0,48.2906,-14.8058,0,9.17458
24.674,-3.68665,21.469,0,48.1038,-17.1255,0,9.89325,21.1051,0,48.309,-14.9205,0,9.22759
24.676,-3.68121,21.4407,0,48.1227,-17.2467,0,9.93292,21.0752,0,48.3275,-15.0349,0,9.28016
24.678,-3.67574,21.4123,0,48.1418,-17.3673,0,9.97217,21.0451,0,48.3461,-15.1492,0,9.33213
24.68,-3.67024,21.3836,0,48.161,-17.4875,0,10.0109,21.0147,0,48.3648,-15.2631,0,9.38365
24.682,-3.66469,21.3548,0,48.1803,-17.6074,0,10.0493,20.984,0,48.3836,-15.3769,0,9.43456
24.684,-3.65911,21.3257,0,48.1997,-17.7268,0,10.0872,20.9532,0,48.4025,-15.4905,0,9.48503
